n,accuracy,nll,brier,ece_15bin,dataset,method,stratum
396,0.6186868686868687,0.912744965257273,0.28385261820816043,0.21934615027548182,aleatoric_boundary,cnn_mc_dropout,Q1
396,0.7853535353535354,0.5484250116406795,0.15863459815868772,0.08929803560054678,aleatoric_boundary,cnn_mc_dropout,Q2
396,0.9621212121212122,0.15513960583996517,0.033094559338956324,0.02216531419501262,aleatoric_boundary,cnn_mc_dropout,Q3
396,0.9873737373737373,0.06948299832849318,0.010660090033384587,0.007767867040666447,aleatoric_boundary,cnn_mc_dropout,Q4
396,0.6565656565656566,0.6686513916047313,0.21910521737937325,0.1071719644749494,aleatoric_boundary,cnn_ensemble,Q1
396,0.8333333333333334,0.4302026091335463,0.1279069925886402,0.05225889659206633,aleatoric_boundary,cnn_ensemble,Q2
396,0.9722222222222222,0.14093715730285075,0.02801315500790628,0.024233057185268678,aleatoric_boundary,cnn_ensemble,Q3
396,0.9924242424242424,0.060666898493472225,0.008045703909702304,0.006827890500073909,aleatoric_boundary,cnn_ensemble,Q4
396,0.5984848484848485,0.6690265591832347,0.2380411447679216,0.08862967913353034,aleatoric_boundary,rf,Q1
396,0.8181818181818182,0.4744192268907238,0.14963571915962032,0.11094997017465162,aleatoric_boundary,rf,Q2
396,0.9621212121212122,0.24792280748841347,0.05707084386794975,0.1434430707884103,aleatoric_boundary,rf,Q3
396,0.98989898989899,0.10995054786622721,0.019171439393045348,0.0682816515813953,aleatoric_boundary,rf,Q4
400,0.88,0.25661711645901947,0.08175946909998942,0.03627622021827845,promoter_alisim_extended19,base,0.0
400,0.8675,0.268633478320911,0.08607038973672348,0.05248501927824687,promoter_alisim_extended19,base,0.01
400,0.89,0.25532634901334833,0.08048614946579541,0.03423401809297503,promoter_alisim_extended19,base,0.02
400,0.8675,0.27230015603775143,0.08667016956656003,0.0363476606248878,promoter_alisim_extended19,base,0.05
400,0.855,0.3104564211662655,0.09774736404970245,0.04677343857707458,promoter_alisim_extended19,base,0.1
400,0.8625,0.3287388111919589,0.10169552270619725,0.05361510696355258,promoter_alisim_extended19,base,0.15
400,0.8275,0.41438302758397116,0.12780176343081842,0.06988802100066095,promoter_alisim_extended19,base,0.2
400,0.7825,0.546078083859348,0.1648058168857243,0.10183177368948236,promoter_alisim_extended19,base,0.3
400,0.6925,0.7151460906983158,0.22277997856575593,0.16787456834223125,promoter_alisim_extended19,base,0.4
400,0.675,0.8672512172623168,0.2545973473426037,0.20446102758869533,promoter_alisim_extended19,base,0.5
400,0.6125,0.8370151661467475,0.26765440399032125,0.24456642829813063,promoter_alisim_extended19,base,0.6
400,0.61,0.9155517211838786,0.28277013587797656,0.2550624723639339,promoter_alisim_extended19,base,0.8
400,0.565,1.039002106029235,0.328532847380446,0.31535148156806825,promoter_alisim_extended19,base,1.0
400,0.5325,1.1711536610776707,0.35153691927470077,0.35366661675274375,promoter_alisim_extended19,base,1.5
400,0.5425,1.1556873089456103,0.3478264984587182,0.3290266575291753,promoter_alisim_extended19,base,2.0
400,0.5375,1.1667313436321591,0.3495502239494785,0.32769874300807716,promoter_alisim_extended19,base,3.0
400,0.525,1.3738368510932772,0.38941967906941194,0.3629598179832101,promoter_alisim_extended19,base,5.0
400,0.5025,1.411488603051802,0.4015563661506555,0.3732956721261143,promoter_alisim_extended19,base,8.0
400,0.5,1.4165510120115647,0.4052499768223489,0.38057561244815585,promoter_alisim_extended19,base,12.0
400,0.88,0.25500236927099706,0.08060533739790095,0.041967637687921555,promoter_alisim_extended19,base_scaled,0.0
400,0.8675,0.26553498311382495,0.08460778604528411,0.039364350973628386,promoter_alisim_extended19,base_scaled,0.01
400,0.89,0.25456532763344514,0.0797915611395843,0.03021647555753588,promoter_alisim_extended19,base_scaled,0.02
400,0.8675,0.26994953005328737,0.08547326287641663,0.03122240691445765,promoter_alisim_extended19,base_scaled,0.05
400,0.855,0.3038579812298284,0.0962258722935956,0.03345494845416395,promoter_alisim_extended19,base_scaled,0.1
400,0.8625,0.3212656880119593,0.10055023978141055,0.026471178452484284,promoter_alisim_extended19,base_scaled,0.15
400,0.8275,0.39753284098546315,0.12544981335048058,0.0532335645100102,promoter_alisim_extended19,base_scaled,0.2
400,0.7825,0.5137221983384347,0.1612769851346428,0.08821340416558085,promoter_alisim_extended19,base_scaled,0.3
400,0.6925,0.6634373373641647,0.2157073329687716,0.1519627849617973,promoter_alisim_extended19,base_scaled,0.4
400,0.675,0.7948918145254809,0.24709469212794016,0.18556831325404344,promoter_alisim_extended19,base_scaled,0.5
400,0.6125,0.7709605765774922,0.25735721814261486,0.2251034365128726,promoter_alisim_extended19,base_scaled,0.6
400,0.61,0.8391994284940969,0.27239333534889437,0.23846374040469526,promoter_alisim_extended19,base_scaled,0.8
400,0.565,0.943951789461673,0.31415581742385634,0.29702685682103036,promoter_alisim_extended19,base_scaled,1.0
400,0.5325,1.0566308451657322,0.3369263252101779,0.33646076288074256,promoter_alisim_extended19,base_scaled,1.5
400,0.5425,1.0464066349282373,0.33417951905259274,0.31137605052441364,promoter_alisim_extended19,base_scaled,2.0
400,0.5375,1.0590134722938618,0.33619223955487115,0.30679821424186227,promoter_alisim_extended19,base_scaled,3.0
400,0.525,1.2367002834944367,0.37617451635226823,0.3407287040352821,promoter_alisim_extended19,base_scaled,5.0
400,0.5025,1.27030922627269,0.38746657409050633,0.3533741973340512,promoter_alisim_extended19,base_scaled,8.0
400,0.5,1.2742843237076464,0.39061269344574984,0.3617835320532322,promoter_alisim_extended19,base_scaled,12.0
400,0.87,0.2831370862346706,0.08909714791059006,0.03583063159929845,promoter_alisim_extended19,mc_dropout,0.0
400,0.87,0.291772597635422,0.0925287307395205,0.04881032010327238,promoter_alisim_extended19,mc_dropout,0.01
400,0.87,0.28727746958309736,0.08983041826924715,0.036030337207851704,promoter_alisim_extended19,mc_dropout,0.02
400,0.8575,0.322846691300154,0.10210675486175962,0.037725022224930904,promoter_alisim_extended19,mc_dropout,0.05
400,0.82,0.408003722859125,0.13080209220056715,0.061991509425031156,promoter_alisim_extended19,mc_dropout,0.1
400,0.7775,0.4744778644517838,0.15416856226758846,0.08632099890381494,promoter_alisim_extended19,mc_dropout,0.15
400,0.7425,0.6070173277164036,0.1924246374676985,0.12096823683725944,promoter_alisim_extended19,mc_dropout,0.2
400,0.655,0.8142821629486723,0.2557180490117187,0.2286588144679586,promoter_alisim_extended19,mc_dropout,0.3
400,0.575,0.9629537917893213,0.3076388047575877,0.3031106091707964,promoter_alisim_extended19,mc_dropout,0.4
400,0.5725,1.0581604492802554,0.3210918769387554,0.30836870570407915,promoter_alisim_extended19,mc_dropout,0.5
400,0.5275,1.089256825922102,0.34510345319272095,0.36487375371621855,promoter_alisim_extended19,mc_dropout,0.6
400,0.535,1.1364113903707078,0.35401142149618786,0.36695076901568946,promoter_alisim_extended19,mc_dropout,0.8
400,0.515,1.2917576091030247,0.3894495489551973,0.40491381943774407,promoter_alisim_extended19,mc_dropout,1.0
400,0.5025,1.4398814669549729,0.418150845462347,0.43528413033366453,promoter_alisim_extended19,mc_dropout,1.5
400,0.505,1.4320977832336386,0.4145104411293079,0.4255820849623604,promoter_alisim_extended19,mc_dropout,2.0
400,0.5,1.428457341685747,0.41777691243334286,0.43297938621627713,promoter_alisim_extended19,mc_dropout,3.0
400,0.5,1.5722176906688707,0.4368592066601042,0.4403933089474404,promoter_alisim_extended19,mc_dropout,5.0
400,0.5025,1.6266793763784444,0.44347063595522385,0.4428838322619692,promoter_alisim_extended19,mc_dropout,8.0
400,0.5,1.653446620858385,0.44588224495038625,0.44223136762030363,promoter_alisim_extended19,mc_dropout,12.0
400,0.89,0.2555915799834989,0.0814085595887777,0.04167361574724023,promoter_alisim_extended19,conv_epinet,0.0
400,0.865,0.26870008425847103,0.08635742536344168,0.041280137508160064,promoter_alisim_extended19,conv_epinet,0.01
400,0.8975,0.2540390013215187,0.07905461716448181,0.03307612671917241,promoter_alisim_extended19,conv_epinet,0.02
400,0.875,0.2647572425974875,0.08408256295912192,0.03891639733230386,promoter_alisim_extended19,conv_epinet,0.05
400,0.8475,0.3050124163395936,0.09634855264353646,0.044558336094423175,promoter_alisim_extended19,conv_epinet,0.1
400,0.8625,0.3199250369223186,0.10026834172961291,0.031827582262963464,promoter_alisim_extended19,conv_epinet,0.15
400,0.82,0.4026754976819184,0.12471156363154272,0.0687448850258185,promoter_alisim_extended19,conv_epinet,0.2
400,0.79,0.5171962381096025,0.16134972559538452,0.1038106377580067,promoter_alisim_extended19,conv_epinet,0.3
400,0.705,0.67138362787599,0.21413657140937598,0.15114965413186066,promoter_alisim_extended19,conv_epinet,0.4
400,0.675,0.8050364484248224,0.24608428769993926,0.18723376687616927,promoter_alisim_extended19,conv_epinet,0.5
400,0.63,0.7906825669395324,0.2582503222774892,0.22330499493448097,promoter_alisim_extended19,conv_epinet,0.6
400,0.6075,0.8481911494097507,0.27205131649198133,0.24406087868767834,promoter_alisim_extended19,conv_epinet,0.8
400,0.5675,0.9709817082161628,0.31571557297425423,0.2991777275808287,promoter_alisim_extended19,conv_epinet,1.0
400,0.535,1.094520590841554,0.34091262671931427,0.33797254017102696,promoter_alisim_extended19,conv_epinet,1.5
400,0.545,1.076471263631062,0.33490322080319734,0.31337897799727465,promoter_alisim_extended19,conv_epinet,2.0
400,0.5475,1.0900515596606195,0.3371025118235946,0.30177472819324735,promoter_alisim_extended19,conv_epinet,3.0
400,0.5275,1.2935765838430404,0.3792976776239535,0.33772927437581723,promoter_alisim_extended19,conv_epinet,5.0
400,0.505,1.3154087355730701,0.38779636399408113,0.3520409806061654,promoter_alisim_extended19,conv_epinet,8.0
400,0.5,1.3261389615423882,0.3942776697939816,0.37337435247204787,promoter_alisim_extended19,conv_epinet,12.0
400,0.88,0.25919947088871204,0.0808278082609225,0.032104232773700135,promoter_alisim_extended19,laplace,0.0
400,0.875,0.2699461828971836,0.08471614930903103,0.034871082368106265,promoter_alisim_extended19,laplace,0.01
400,0.89,0.25794601991159927,0.0793788474796065,0.025066306244718027,promoter_alisim_extended19,laplace,0.02
400,0.8725,0.2725140675755741,0.08512141436431164,0.032478119125542305,promoter_alisim_extended19,laplace,0.05
400,0.8575,0.3027633242166261,0.09504524288092828,0.02733113769040019,promoter_alisim_extended19,laplace,0.1
400,0.86,0.32430786723208516,0.09967547138935756,0.02254073823541675,promoter_alisim_extended19,laplace,0.15
400,0.83,0.3936338783547642,0.1246739633644647,0.054777885997772544,promoter_alisim_extended19,laplace,0.2
400,0.7825,0.5123900104140167,0.16222228674094435,0.08690557938669863,promoter_alisim_extended19,laplace,0.3
400,0.6975,0.6574816140547388,0.21448702827953528,0.15279428307267545,promoter_alisim_extended19,laplace,0.4
400,0.6675,0.7830025983245926,0.24662631824008108,0.18155861613567423,promoter_alisim_extended19,laplace,0.5
400,0.62,0.773245542983743,0.2586772051652967,0.2156226555935004,promoter_alisim_extended19,laplace,0.6
400,0.61,0.8289591786395901,0.2715182877573379,0.2287648448625648,promoter_alisim_extended19,laplace,0.8
400,0.5675,0.9397867856491686,0.3131920618288926,0.2907355236934506,promoter_alisim_extended19,laplace,1.0
400,0.5325,1.0495607430207912,0.3358724984972763,0.3359197513754609,promoter_alisim_extended19,laplace,1.5
400,0.55,1.0272166512452765,0.33343447111173463,0.3055599396320662,promoter_alisim_extended19,laplace,2.0
400,0.5375,1.041564031052755,0.33562216236731224,0.3113532084489336,promoter_alisim_extended19,laplace,3.0
400,0.52,1.1934240523779536,0.37246566820832455,0.344057004446298,promoter_alisim_extended19,laplace,5.0
400,0.51,1.2310835399129436,0.38281089303181837,0.3477126460612585,promoter_alisim_extended19,laplace,8.0
400,0.4975,1.2186702168741828,0.3860316134507727,0.35951803985109104,promoter_alisim_extended19,laplace,12.0
400,0.8975,0.24557660504063045,0.07697197692325826,0.033373316164872366,promoter_alisim_extended19,ensemble_k5,0.0
400,0.8825,0.261846976119674,0.08309764826152642,0.03538990398843432,promoter_alisim_extended19,ensemble_k5,0.01
400,0.8925,0.24421193888226134,0.07711403341021912,0.026086830949931816,promoter_alisim_extended19,ensemble_k5,0.02
400,0.89,0.26047921482812564,0.08133394324988202,0.027435204335474323,promoter_alisim_extended19,ensemble_k5,0.05
400,0.865,0.2953145196726237,0.09345223809127692,0.0306279626270248,promoter_alisim_extended19,ensemble_k5,0.1
400,0.8625,0.32772174312584795,0.1026628146029389,0.04774118318041784,promoter_alisim_extended19,ensemble_k5,0.15
400,0.83,0.4039528776715388,0.12787591190416886,0.08949990909754713,promoter_alisim_extended19,ensemble_k5,0.2
400,0.7725,0.5555083167573298,0.1706593871903641,0.11380054036724414,promoter_alisim_extended19,ensemble_k5,0.3
400,0.695,0.7160793000212503,0.22420451431397714,0.16776474398170688,promoter_alisim_extended19,ensemble_k5,0.4
400,0.66,0.8537775868807267,0.2546759563210002,0.21123127137936942,promoter_alisim_extended19,ensemble_k5,0.5
400,0.605,0.8424020034110724,0.27289664619788867,0.26060111447485607,promoter_alisim_extended19,ensemble_k5,0.6
400,0.5975,0.9208400799745129,0.28620740571349357,0.26393240322429457,promoter_alisim_extended19,ensemble_k5,0.8
400,0.55,1.0461278506498015,0.3334832862249413,0.3304882911213891,promoter_alisim_extended19,ensemble_k5,1.0
400,0.5275,1.1872721083079052,0.35938048711074594,0.36587403424348935,promoter_alisim_extended19,ensemble_k5,1.5
400,0.555,1.1642376921300048,0.35159205216289896,0.33641361229822825,promoter_alisim_extended19,ensemble_k5,2.0
400,0.535,1.163752074642013,0.35120611062296964,0.33839441084753963,promoter_alisim_extended19,ensemble_k5,3.0
400,0.525,1.356807975367872,0.3897945924159305,0.363061011545401,promoter_alisim_extended19,ensemble_k5,5.0
400,0.5025,1.4112515731096367,0.4052209968854409,0.37684916001176605,promoter_alisim_extended19,ensemble_k5,8.0
400,0.505,1.4183334153287492,0.40905095837605443,0.3863710009356024,promoter_alisim_extended19,ensemble_k5,12.0
400,0.8875,0.24858361612967309,0.07846278021182038,0.02822892127619106,promoter_alisim_extended19,ensemble_k3,0.0
400,0.8725,0.26648341549636373,0.08472281324170637,0.03652161475409016,promoter_alisim_extended19,ensemble_k3,0.01
400,0.885,0.24800872728426612,0.07808968168635184,0.03265545139590311,promoter_alisim_extended19,ensemble_k3,0.02
400,0.8775,0.26726825673835103,0.08371129050148955,0.025457521019933132,promoter_alisim_extended19,ensemble_k3,0.05
400,0.8575,0.29833644184973196,0.09400943665966213,0.034013434882655555,promoter_alisim_extended19,ensemble_k3,0.1
400,0.8525,0.3394278322084005,0.10609948790637512,0.05614675498558307,promoter_alisim_extended19,ensemble_k3,0.15
400,0.82,0.4098251845964905,0.1293568774440884,0.06627885783403868,promoter_alisim_extended19,ensemble_k3,0.2
400,0.7725,0.5589805086774863,0.17281554132107224,0.12030722983649109,promoter_alisim_extended19,ensemble_k3,0.3
400,0.685,0.7281959300051928,0.23023556007480836,0.1765368572574305,promoter_alisim_extended19,ensemble_k3,0.4
400,0.65,0.8702114518015932,0.261662418062487,0.2282759581113623,promoter_alisim_extended19,ensemble_k3,0.5
400,0.59,0.8717948871163774,0.28416048230718094,0.26335613916401795,promoter_alisim_extended19,ensemble_k3,0.6
400,0.5825,0.9395455719887716,0.29418576826982773,0.2804327425448033,promoter_alisim_extended19,ensemble_k3,0.8
400,0.545,1.05799433048851,0.3379658941421069,0.339312803448061,promoter_alisim_extended19,ensemble_k3,1.0
400,0.5125,1.2056131829072945,0.3654493604064193,0.38292665873672593,promoter_alisim_extended19,ensemble_k3,1.5
400,0.5375,1.1784473133494515,0.3572824015390353,0.34693438993553694,promoter_alisim_extended19,ensemble_k3,2.0
400,0.525,1.1792897250474461,0.3572348271698524,0.3503264421717535,promoter_alisim_extended19,ensemble_k3,3.0
400,0.52,1.3692179903009665,0.392664104384132,0.37209112627481716,promoter_alisim_extended19,ensemble_k3,5.0
400,0.5025,1.4228140501998237,0.40714389545034324,0.3798711396477602,promoter_alisim_extended19,ensemble_k3,8.0
400,0.505,1.419960505554635,0.40977611016229176,0.3913753931988645,promoter_alisim_extended19,ensemble_k3,12.0
400,0.885,0.3127526003996155,0.08961960349526021,0.08415450931831528,promoter_alisim_extended19,evidential,0.0
400,0.87,0.32512047948893724,0.09474554886330772,0.0853612814340945,promoter_alisim_extended19,evidential,0.01
400,0.8825,0.31293077695113614,0.08964715936020909,0.08780184774946131,promoter_alisim_extended19,evidential,0.02
400,0.8775,0.32015230092620667,0.09209762362989711,0.06657510560782111,promoter_alisim_extended19,evidential,0.05
400,0.865,0.35494902284350244,0.1059213983001915,0.06174316610060565,promoter_alisim_extended19,evidential,0.1
400,0.84,0.3848918829616135,0.11833039577414825,0.06647520749715423,promoter_alisim_extended19,evidential,0.15
400,0.825,0.43552492532087994,0.13817665420557582,0.07294975954989179,promoter_alisim_extended19,evidential,0.2
400,0.7425,0.5221114026348721,0.1739786277426096,0.07849085994816993,promoter_alisim_extended19,evidential,0.3
400,0.67,0.6399531584430397,0.22132010195861543,0.1264618296714535,promoter_alisim_extended19,evidential,0.4
400,0.64,0.7141515266614472,0.24765858971719554,0.15417156646104052,promoter_alisim_extended19,evidential,0.5
400,0.5675,0.7530149710284784,0.2694406340055908,0.2214276617336926,promoter_alisim_extended19,evidential,0.6
400,0.58,0.7658211797837207,0.2716766757064129,0.2157084595266939,promoter_alisim_extended19,evidential,0.8
400,0.545,0.8448831415601306,0.30314873453414026,0.2674180079057743,promoter_alisim_extended19,evidential,1.0
400,0.52,0.9156462311066913,0.3267821045857528,0.309419204965428,promoter_alisim_extended19,evidential,1.5
400,0.535,0.9243397387886679,0.3289429663775049,0.30016151063611085,promoter_alisim_extended19,evidential,2.0
400,0.52,0.9166575682217022,0.32744023974866093,0.3007728402916953,promoter_alisim_extended19,evidential,3.0
400,0.52,1.0020360560873567,0.3553337511172674,0.32560773631817774,promoter_alisim_extended19,evidential,5.0
400,0.5,1.0359294499812386,0.3686299009685888,0.3306422428743292,promoter_alisim_extended19,evidential,8.0
400,0.505,1.040842654127465,0.3689565182653666,0.341615172220785,promoter_alisim_extended19,evidential,12.0
400,0.8425,0.3599636718174784,0.10824213013139944,0.0797416066552555,promoter_alisim_extended19,cnn_mc_dropout,0.0
400,0.855,0.3577746745529977,0.10717807313284072,0.07667840480789376,promoter_alisim_extended19,cnn_mc_dropout,0.01
400,0.8375,0.364955639669952,0.11266692375322186,0.07847816838111335,promoter_alisim_extended19,cnn_mc_dropout,0.02
400,0.85,0.389518503298727,0.11516289677543566,0.09124570139224694,promoter_alisim_extended19,cnn_mc_dropout,0.05
400,0.86,0.3957436147921183,0.1188491955787725,0.07983263053807017,promoter_alisim_extended19,cnn_mc_dropout,0.1
400,0.835,0.41694075192383684,0.12868753442996644,0.07932483732460148,promoter_alisim_extended19,cnn_mc_dropout,0.15
400,0.785,0.5306406841991427,0.1601032050563735,0.11446416975667309,promoter_alisim_extended19,cnn_mc_dropout,0.2
400,0.8075,0.4640256506453633,0.1420609288328221,0.07522751197699043,promoter_alisim_extended19,cnn_mc_dropout,0.3
400,0.7775,0.5456012911896556,0.16795742183817888,0.09673560716876187,promoter_alisim_extended19,cnn_mc_dropout,0.4
400,0.7575,0.629887745309602,0.18789854921162782,0.11597343199679486,promoter_alisim_extended19,cnn_mc_dropout,0.5
400,0.7225,0.6977233598152265,0.21098226624883248,0.14518897163300656,promoter_alisim_extended19,cnn_mc_dropout,0.6
400,0.69,0.7293684600481148,0.2253520048578309,0.15233139198333506,promoter_alisim_extended19,cnn_mc_dropout,0.8
400,0.665,0.7586597770436903,0.24211132414248293,0.17143159888602866,promoter_alisim_extended19,cnn_mc_dropout,1.0
400,0.6025,0.9832892151310719,0.28992893920100804,0.23818434380629594,promoter_alisim_extended19,cnn_mc_dropout,1.5
400,0.6275,0.9094979899348623,0.2760353685547197,0.21389797744462619,promoter_alisim_extended19,cnn_mc_dropout,2.0
400,0.62,0.9520907464019623,0.2877031816425957,0.21798650675389486,promoter_alisim_extended19,cnn_mc_dropout,3.0
400,0.545,1.086863328138022,0.3281707903295144,0.2741907240826391,promoter_alisim_extended19,cnn_mc_dropout,5.0
400,0.5225,1.268817385006563,0.36674139894502017,0.3223230999184983,promoter_alisim_extended19,cnn_mc_dropout,8.0
400,0.5325,1.1735826863181018,0.35098540886952206,0.29983238563401343,promoter_alisim_extended19,cnn_mc_dropout,12.0
400,0.8825,0.2823071400151219,0.0830456876817086,0.04686263806603246,promoter_alisim_extended19,cnn_ensemble,0.0
400,0.8825,0.27920352622041583,0.08204281449956279,0.03049207345094636,promoter_alisim_extended19,cnn_ensemble,0.01
400,0.885,0.29517503816255614,0.08474118750452558,0.038283203213403366,promoter_alisim_extended19,cnn_ensemble,0.02
400,0.8675,0.3168947714123366,0.09327682872732716,0.039174635159075405,promoter_alisim_extended19,cnn_ensemble,0.05
400,0.86,0.32856232412790604,0.09893069170156225,0.03807593094153493,promoter_alisim_extended19,cnn_ensemble,0.1
400,0.84,0.36416925913648757,0.11477094579028183,0.042490588895282344,promoter_alisim_extended19,cnn_ensemble,0.15
400,0.8325,0.4159062617536155,0.12719769613428134,0.05949228535380793,promoter_alisim_extended19,cnn_ensemble,0.2
400,0.8175,0.42328822316651615,0.134447491656479,0.057888888060983475,promoter_alisim_extended19,cnn_ensemble,0.3
400,0.76,0.5120543036599173,0.1666055968562092,0.07886554007723234,promoter_alisim_extended19,cnn_ensemble,0.4
400,0.6925,0.6156354807645603,0.19680400723598335,0.1480577859459197,promoter_alisim_extended19,cnn_ensemble,0.5
400,0.71,0.6215476472001029,0.19703140175374895,0.135010187998271,promoter_alisim_extended19,cnn_ensemble,0.6
400,0.6775,0.7284767243633636,0.2263124756039823,0.16044926300955728,promoter_alisim_extended19,cnn_ensemble,0.8
400,0.63,0.7361388198435711,0.2448851446284045,0.19398240998041938,promoter_alisim_extended19,cnn_ensemble,1.0
400,0.5875,0.9590805912156748,0.29108974809078086,0.24989557316769556,promoter_alisim_extended19,cnn_ensemble,1.5
400,0.61,0.9539204271158731,0.2838194721333745,0.22722173657113473,promoter_alisim_extended19,cnn_ensemble,2.0
400,0.585,0.968061588573199,0.2946359099806281,0.22815023904008758,promoter_alisim_extended19,cnn_ensemble,3.0
400,0.545,1.0896507866156393,0.3299320278347607,0.27218529845966993,promoter_alisim_extended19,cnn_ensemble,5.0
400,0.5075,1.2380987680859175,0.36715593775638355,0.3314713602633852,promoter_alisim_extended19,cnn_ensemble,8.0
400,0.53,1.2149625788813736,0.3520317083517412,0.2932313593232503,promoter_alisim_extended19,cnn_ensemble,12.0
400,0.8675,0.33756509554521924,0.10177037916123172,0.08413663673895137,promoter_alisim_extended19,rf,0.0
400,0.865,0.34574596072785996,0.10486362814962052,0.08357418989745342,promoter_alisim_extended19,rf,0.01
400,0.87,0.34873994498596533,0.10611249904981097,0.09487415727954479,promoter_alisim_extended19,rf,0.02
400,0.8625,0.3633044099916068,0.11081148886618014,0.09207209253818469,promoter_alisim_extended19,rf,0.05
400,0.855,0.38183954274192333,0.11790233090753521,0.09853051374107198,promoter_alisim_extended19,rf,0.1
400,0.83,0.38675309691162424,0.12061176013258101,0.09048345157594749,promoter_alisim_extended19,rf,0.15
400,0.8075,0.42196519131082794,0.13492572227564006,0.07178878073929161,promoter_alisim_extended19,rf,0.2
400,0.7975,0.43882317431699713,0.1408009281362898,0.07725192643849645,promoter_alisim_extended19,rf,0.3
400,0.7775,0.46726624408449413,0.1523579671014935,0.0745542439325373,promoter_alisim_extended19,rf,0.4
400,0.74,0.5043588094140492,0.1673420623516392,0.08263281259523475,promoter_alisim_extended19,rf,0.5
400,0.7625,0.4903581928404019,0.16079434698638612,0.08424908036134143,promoter_alisim_extended19,rf,0.6
400,0.745,0.5181854082270764,0.17131276455385802,0.08811469614537941,promoter_alisim_extended19,rf,0.8
400,0.7125,0.5647706559982908,0.19212862746099943,0.048535434072564776,promoter_alisim_extended19,rf,1.0
400,0.6725,0.5928864729070649,0.20461846327907365,0.05141157247545802,promoter_alisim_extended19,rf,1.5
