labels,pred,max_confidence,U_total,U_epistemic,U_aleatoric,vote_pct,vacuity,dirichlet_strength,kind
1,1,0.9305343627929688,0.3639262914657593,-4.299566214172046e-08,0.36392635107040405,1.0,0.1387942135334015,14.409822463989258,real
1,1,0.815716028213501,0.6893596649169922,0.0,0.6893596649169922,1.0,0.36653491854667664,5.456506252288818,real
1,1,0.9304161667823792,0.3643686771392822,0.0,0.3643686771392822,1.0,0.13898900151252747,14.389627456665039,real
1,1,0.9298821091651917,0.36636337637901306,0.0,0.36636337637901306,1.0,0.14013372361660004,14.27208137512207,real
1,1,0.9305459260940552,0.3638831675052643,-4.299566214172046e-08,0.36388322710990906,1.0,0.13874171674251556,14.415275573730469,real
1,1,0.9305051565170288,0.36403584480285645,0.0,0.36403584480285645,1.0,0.13881953060626984,14.407195091247559,real
1,1,0.9274305105209351,0.3754402697086334,0.0,0.3754402697086334,1.0,0.14505837857723236,13.787551879882812,real
1,1,0.5991978049278259,0.9714179635047913,0.0,0.9714179635047913,1.0,0.6770662069320679,2.953920841217041,real
1,1,0.9201425313949585,0.401676744222641,-4.299566214172046e-08,0.4016767740249634,1.0,0.15964289009571075,12.527961730957031,real
1,1,0.9221012592315674,0.3947314918041229,0.0,0.3947314918041229,1.0,0.1557243913412094,12.8432035446167,real
1,1,0.8927626609802246,0.4915262460708618,0.0,0.4915262460708618,1.0,0.21429666876792908,9.332856178283691,real
1,1,0.8837296366691589,0.5185443162918091,-4.299566214172046e-08,0.5185443162918091,1.0,0.2323252260684967,8.608621597290039,real
1,1,0.8950271606445312,0.48456379771232605,0.0,0.48456379771232605,1.0,0.20974813401699066,9.535245895385742,real
1,1,0.9124109745025635,0.4283705949783325,0.0,0.4283705949783325,1.0,0.17507560551166534,11.423636436462402,real
1,1,0.9301555752754211,0.365342915058136,0.0,0.365342915058136,1.0,0.13957709074020386,14.328998565673828,real
1,1,0.9303877949714661,0.3644748032093048,0.0,0.3644748032093048,1.0,0.1390320509672165,14.385172843933105,real
1,1,0.9305201768875122,0.36397942900657654,4.299566214172046e-08,0.36397939920425415,1.0,0.1387934684753418,14.409899711608887,real
1,0,0.8842833638191223,0.5169218182563782,-4.299566214172046e-08,0.5169218182563782,1.0,0.23130644857883453,8.646537780761719,real
1,1,0.9294924736022949,0.3678147494792938,0.0,0.3678147494792938,1.0,0.1409243792295456,14.192008972167969,real
1,1,0.8703765273094177,0.5564045906066895,-4.299566214172046e-08,0.5564046502113342,1.0,0.25874659419059753,7.729569911956787,real
1,1,0.9304923415184021,0.36408358812332153,0.0,0.36408358812332153,1.0,0.1388523131608963,14.403793334960938,real
1,1,0.8849452137947083,0.5149769186973572,0.0,0.5149769186973572,1.0,0.2296227067708969,8.709939956665039,real
1,1,0.9304125308990479,0.3643822968006134,4.299566214172046e-08,0.364382266998291,1.0,0.13898338377475739,14.390210151672363,real
1,1,0.8929141759872437,0.4910629689693451,0.0,0.4910629689693451,1.0,0.21400921046733856,9.345392227172852,real
1,1,0.9304208159446716,0.364351361989975,0.0,0.364351361989975,1.0,0.13904161751270294,14.38418197631836,real
1,1,0.9304724931716919,0.36415785551071167,8.599132428344092e-08,0.3641577959060669,1.0,0.13887716829776764,14.401215553283691,real
1,1,0.9289113283157349,0.3699733018875122,0.0,0.3699733018875122,1.0,0.1420760303735733,14.076970100402832,real
1,1,0.84220951795578,0.6289974451065063,-4.299566214172046e-08,0.6289975047111511,1.0,0.3133162260055542,6.383327007293701,real
1,1,0.9305071830749512,0.36402809619903564,4.299566214172046e-08,0.36402806639671326,1.0,0.1388258934020996,14.406534194946289,real
1,1,0.9221283197402954,0.3946351706981659,4.299566214172046e-08,0.3946351408958435,1.0,0.15563087165355682,12.850920677185059,real
1,1,0.9304868578910828,0.3641042113304138,4.299566214172046e-08,0.36410418152809143,1.0,0.1388550102710724,14.403512954711914,real
1,1,0.9230308532714844,0.39140868186950684,0.0,0.39140868186950684,1.0,0.15386170148849487,12.998686790466309,real
1,1,0.9303656816482544,0.3645573556423187,4.299566214172046e-08,0.36455729603767395,1.0,0.13907650113105774,14.380575180053711,real
1,1,0.8082045316696167,0.7052123546600342,0.0,0.7052123546600342,1.0,0.38081711530685425,5.251864910125732,real
1,1,0.9304327964782715,0.36430639028549194,-4.299566214172046e-08,0.36430642008781433,1.0,0.1390165388584137,14.386777877807617,real
1,1,0.9304586052894592,0.3642098903656006,-4.299566214172046e-08,0.36420994997024536,1.0,0.1388978362083435,14.399072647094727,real
1,1,0.9304062724113464,0.3644057810306549,0.0,0.3644057810306549,1.0,0.13899445533752441,14.389063835144043,real
1,1,0.930290699005127,0.3648377060890198,0.0,0.3648377060890198,1.0,0.13920532166957855,14.367266654968262,real
1,1,0.9302510023117065,0.36498621106147766,0.0,0.36498621106147766,1.0,0.1393926590681076,14.347957611083984,real
1,1,0.9304209351539612,0.364350825548172,-4.299566214172046e-08,0.3643508851528168,1.0,0.1389688402414322,14.391715049743652,real
1,1,0.7034364938735962,0.8770495057106018,0.0,0.8770495057106018,1.0,0.5605734586715698,3.567775011062622,real
1,1,0.9305609464645386,0.36382681131362915,0.0,0.36382681131362915,1.0,0.13873004913330078,14.416486740112305,real
1,1,0.9305524230003357,0.363858699798584,0.0,0.363858699798584,1.0,0.13874433934688568,14.41500186920166,real
1,1,0.930452823638916,0.36423155665397644,0.0,0.36423155665397644,1.0,0.13890348374843597,14.398487091064453,real
1,1,0.9304488897323608,0.3642461895942688,0.0,0.3642461895942688,1.0,0.13891185820102692,14.397619247436523,real
1,1,0.9304566979408264,0.36421704292297363,4.299566214172046e-08,0.36421698331832886,1.0,0.13891807198524475,14.396974563598633,real
1,1,0.9305397868156433,0.36390596628189087,4.299566214172046e-08,0.3639059066772461,1.0,0.13876952230930328,14.412385940551758,real
1,1,0.9304617643356323,0.36419811844825745,0.0,0.36419811844825745,1.0,0.13890300691127777,14.398536682128906,real
1,1,0.9304174184799194,0.36436399817466736,0.0,0.36436399817466736,1.0,0.13900026679039001,14.388461112976074,real
1,0,0.8339458703994751,0.6485981941223145,0.0,0.6485981941223145,1.0,0.33051401376724243,6.051180839538574,real
1,1,0.9305496215820312,0.36386919021606445,0.0,0.36386919021606445,1.0,0.13874274492263794,14.415167808532715,real
1,1,0.854568362236023,0.5982889533042908,0.0,0.5982889533042908,1.0,0.28919845819473267,6.915666103363037,real
1,1,0.9304607510566711,0.36420175433158875,0.0,0.36420175433158875,1.0,0.13889235258102417,14.399641036987305,real
1,1,0.9304655194282532,0.3641839623451233,-4.299566214172046e-08,0.36418402194976807,1.0,0.13888207077980042,14.400707244873047,real
1,0,0.9038478136062622,0.45667827129364014,0.0,0.45667827129364014,1.0,0.19224151968955994,10.403579711914062,real
1,1,0.8262035846710205,0.666316032409668,4.299566214172046e-08,0.6663159728050232,1.0,0.3463151454925537,5.775086879730225,real
1,1,0.9304301142692566,0.36431649327278137,-4.299566214172046e-08,0.36431652307510376,1.0,0.13895608484745026,14.393035888671875,real
1,0,0.7230349183082581,0.8512824773788452,8.599132428344092e-08,0.8512824177742004,1.0,0.5381879806518555,3.7161736488342285,real
1,1,0.8886886835098267,0.5038586854934692,0.0,0.5038586854934692,1.0,0.2222004234790802,9.000883102416992,real
1,1,0.883796751499176,0.5183477997779846,-4.299566214172046e-08,0.5183478593826294,1.0,0.23209929466247559,8.6170015335083,real
1,1,0.8830968141555786,0.5203931927680969,0.0,0.5203931927680969,1.0,0.2334703952074051,8.566396713256836,real
1,1,0.9141109585762024,0.42259714007377625,0.0,0.42259714007377625,1.0,0.17166541516780853,11.650569915771484,real
1,1,0.9247832298278809,0.38509657979011536,0.0,0.38509657979011536,1.0,0.15036146342754364,13.301280975341797,real
1,1,0.9305323958396912,0.3639337718486786,0.0,0.3639337718486786,1.0,0.1387595236301422,14.41342544555664,real
1,1,0.7761713266372681,0.7670972347259521,0.0,0.7670972347259521,1.0,0.4388311803340912,4.55756139755249,real
1,0,0.9027040004730225,0.4603651762008667,0.0,0.4603651762008667,1.0,0.1945338249206543,10.280988693237305,real
1,0,0.6965314149856567,0.8854896426200867,0.0,0.8854896426200867,1.0,0.5994165539741516,3.336577892303467,real
1,1,0.9302346110343933,0.36504754424095154,-4.299566214172046e-08,0.3650475740432739,1.0,0.13931132853031158,14.35633373260498,real
1,0,0.8729737997055054,0.5492257475852966,0.0,0.5492257475852966,1.0,0.2482765167951584,8.055534362792969,real
1,1,0.7286447286605835,0.8434025645256042,0.0,0.8434025645256042,1.0,0.5247966647148132,3.810999870300293,real
1,1,0.9304426908493042,0.36426958441734314,4.299566214172046e-08,0.36426952481269836,1.0,0.13892973959445953,14.395766258239746,real
1,1,0.9304137825965881,0.364377498626709,4.299566214172046e-08,0.3643774390220642,1.0,0.1389935463666916,14.38915729522705,real
1,1,0.9305133819580078,0.36400488018989563,0.0,0.36400488018989563,1.0,0.13881587982177734,14.407573699951172,real
1,0,0.846426248550415,0.6187118291854858,0.0,0.6187118291854858,1.0,0.3065548837184906,6.524117469787598,real
1,0,0.8282400965690613,0.6617148518562317,0.0,0.6617148518562317,1.0,0.33822327852249146,5.9132537841796875,real
1,1,0.9267842769622803,0.3778109848499298,0.0,0.3778109848499298,1.0,0.1463490128517151,13.665962219238281,real
1,1,0.9166845679283142,0.4137549102306366,0.0,0.4137549102306366,1.0,0.16655492782592773,12.008050918579102,real
1,1,0.9264625310897827,0.378988116979599,4.299566214172046e-08,0.3789880573749542,1.0,0.14700628817081451,13.604860305786133,real
1,1,0.9305597543716431,0.3638312816619873,0.0,0.3638312816619873,1.0,0.13874797523021698,14.41462516784668,real
1,1,0.9305078387260437,0.36402571201324463,0.0,0.36402571201324463,1.0,0.1388290971517563,14.40620231628418,real
1,1,0.8201343417167664,0.6797829866409302,0.0,0.6797829866409302,1.0,0.3570815324783325,5.600961685180664,real
1,1,0.930428683757782,0.3643220365047455,0.0,0.3643220365047455,1.0,0.1389477550983429,14.393898963928223,real
1,1,0.8826569318771362,0.5216750502586365,0.0,0.5216750502586365,1.0,0.23443762958049774,8.53105354309082,real
1,1,0.9065181612968445,0.44798630475997925,-4.299566214172046e-08,0.44798633456230164,1.0,0.18680839240550995,10.706156730651855,real
1,1,0.9304089546203613,0.3643956780433655,-4.299566214172046e-08,0.36439570784568787,1.0,0.1389905959367752,14.389463424682617,real
1,1,0.9299378991127014,0.3661554455757141,-4.299566214172046e-08,0.3661555051803589,1.0,0.1400107592344284,14.284616470336914,real
1,1,0.923713207244873,0.3889583647251129,-4.299566214172046e-08,0.3889584243297577,1.0,0.15249568223953247,13.11512565612793,real
1,0,0.8572124242782593,0.5914929509162903,0.0,0.5914929509162903,1.0,0.28490597009658813,7.01986026763916,real
1,1,0.9301720857620239,0.3652811646461487,0.0,0.3652811646461487,1.0,0.13955208659172058,14.331565856933594,real
1,1,0.772936999797821,0.7728561758995056,0.0,0.7728561758995056,1.0,0.44848185777664185,4.459489345550537,real
1,0,0.5594654083251953,0.9897727370262146,0.0,0.9897727370262146,1.0,0.814805805683136,2.4545726776123047,real
1,1,0.930307924747467,0.36477357149124146,4.299566214172046e-08,0.3647735118865967,1.0,0.13918046653270721,14.369832992553711,real
1,1,0.930423378944397,0.36434170603752136,0.0,0.36434170603752136,1.0,0.13896505534648895,14.392107963562012,real
1,0,0.9149150252342224,0.41984766721725464,0.0,0.41984766721725464,1.0,0.17014028131961823,11.755005836486816,real
1,1,0.9220406413078308,0.3949476182460785,4.299566214172046e-08,0.3949475884437561,1.0,0.15584437549114227,12.833314895629883,real
1,1,0.5771077275276184,0.9827759265899658,0.0,0.9827759265899658,1.0,0.7326963543891907,2.7296438217163086,real
1,0,0.5837145447731018,0.9796832799911499,-8.599132428344092e-08,0.9796833395957947,1.0,0.7460130453109741,2.6809182167053223,real
1,1,0.8518927097320557,0.6050834059715271,0.0,0.6050834059715271,1.0,0.295485258102417,6.768527030944824,real
1,1,0.7480946183204651,0.8142840266227722,0.0,0.8142840266227722,1.0,0.4980522394180298,4.015643119812012,real
1,1,0.8814845681190491,0.5250784158706665,-4.299566214172046e-08,0.5250784754753113,1.0,0.23678717017173767,8.446403503417969,real
1,1,0.5821759700775146,0.9804266691207886,8.599132428344092e-08,0.980426549911499,1.0,0.7736296057701111,2.585216522216797,real
1,0,0.9036791920661926,0.45722317695617676,0.0,0.45722317695617676,1.0,0.19260121881961823,10.384150505065918,real
1,1,0.9303447604179382,0.36463573575019836,0.0,0.36463573575019836,1.0,0.13915222883224487,14.372749328613281,real
1,1,0.9304896593093872,0.36409372091293335,0.0,0.36409372091293335,1.0,0.13888485729694366,14.40041732788086,real
1,1,0.9304497241973877,0.3642432689666748,0.0,0.3642432689666748,1.0,0.13891509175300598,14.397283554077148,real
1,1,0.7533825039863586,0.8058728575706482,0.0,0.8058728575706482,1.0,0.484678715467453,4.1264448165893555,real
1,1,0.9305561184883118,0.3638448715209961,0.0,0.3638448715209961,1.0,0.13873405754566193,14.416070938110352,real
1,1,0.8262683153152466,0.6661704778671265,0.0,0.6661704778671265,1.0,0.3461664319038391,5.7775678634643555,real
1,1,0.9304323792457581,0.3643081486225128,-4.299566214172046e-08,0.3643081784248352,1.0,0.1389531046152115,14.39334487915039,real
1,1,0.9304675459861755,0.36417630314826965,4.299566214172046e-08,0.36417627334594727,1.0,0.13887882232666016,14.401043891906738,real
1,1,0.9034126400947571,0.4580835998058319,-4.299566214172046e-08,0.4580836594104767,1.0,0.1930258870124817,10.36130428314209,real
1,1,0.9078963398933411,0.44345295429229736,0.0,0.44345295429229736,1.0,0.18408121168613434,10.86476993560791,real
1,1,0.9303146600723267,0.36474844813346863,-4.299566214172046e-08,0.3647485077381134,1.0,0.13922056555747986,14.365693092346191,real
1,1,0.8695290684700012,0.5587282776832581,4.299566214172046e-08,0.5587282776832581,1.0,0.2603726387023926,7.68129825592041,real
1,1,0.9304854273796082,0.36410945653915405,0.0,0.36410945653915405,1.0,0.138855442404747,14.403468132019043,real
1,1,0.9302905797958374,0.364838182926178,4.299566214172046e-08,0.3648381531238556,1.0,0.13931165635585785,14.356300354003906,real
1,1,0.9107561707496643,0.4339407682418823,0.0,0.4339407682418823,1.0,0.1783694624900818,11.212681770324707,real
1,1,0.7079200744628906,0.8713929057121277,0.0,0.8713929057121277,1.0,0.5636845231056213,3.548083782196045,real
1,1,0.9305267333984375,0.363955020904541,-4.299566214172046e-08,0.3639550507068634,1.0,0.13878567516803741,14.4107084274292,real
1,0,0.9048912525177002,0.45329609513282776,0.0,0.45329609513282776,1.0,0.19009137153625488,10.521256446838379,real
1,1,0.9304105043411255,0.3643897771835327,0.0,0.3643897771835327,1.0,0.13898421823978424,14.39012336730957,real
1,1,0.9273842573165894,0.3756100535392761,0.0,0.3756100535392761,1.0,0.14515599608421326,13.778280258178711,real
1,0,0.905421793460846,0.451569527387619,0.0,0.451569527387619,1.0,0.18911103904247284,10.575797080993652,real
1,1,0.9277035593986511,0.3744357228279114,0.0,0.3744357228279114,1.0,0.14451830089092255,13.839077949523926,real
1,1,0.9305160641670227,0.3639947772026062,4.299566214172046e-08,0.3639947474002838,1.0,0.13880833983421326,14.408355712890625,real
1,1,0.9304661154747009,0.364181786775589,0.0,0.364181786775589,1.0,0.13891135156154633,14.397671699523926,real
1,0,0.8159937262535095,0.6887632608413696,0.0,0.6887632608413696,1.0,0.3658944070339203,5.466057777404785,real
1,1,0.8963486552238464,0.48046445846557617,0.0,0.48046445846557617,1.0,0.20711730420589447,9.656363487243652,real
1,1,0.9304717779159546,0.3641606569290161,4.299566214172046e-08,0.3641606271266937,1.0,0.1388828158378601,14.400629043579102,real
1,1,0.9305930733680725,0.36370649933815,0.0,0.36370649933815,1.0,0.13866271078586578,14.423487663269043,real
1,1,0.9016869068145752,0.4636252522468567,0.0,0.4636252522468567,1.0,0.19648224115371704,10.179037094116211,real
1,1,0.9298466444015503,0.3664955496788025,4.299566214172046e-08,0.3664954900741577,1.0,0.1402098536491394,14.26433277130127,real
1,1,0.9304310083389282,0.364313006401062,0.0,0.364313006401062,1.0,0.13894471526145935,14.394214630126953,real
1,1,0.9303697347640991,0.36454251408576965,0.0,0.36454251408576965,1.0,0.13906991481781006,14.381255149841309,real
1,1,0.9305180311203003,0.3639874756336212,0.0,0.3639874756336212,1.0,0.13879276812076569,14.40997314453125,real
1,1,0.93038409948349,0.3644886910915375,0.0,0.3644886910915375,1.0,0.13904500007629395,14.383831977844238,real
1,1,0.9305016994476318,0.364048570394516,0.0,0.364048570394516,1.0,0.13882450759410858,14.406678199768066,real
1,0,0.9031010866165161,0.4590875506401062,0.0,0.4590875506401062,1.0,0.1937287598848343,10.323712348937988,real
1,1,0.8820145130157471,0.5235424041748047,0.0,0.5235424041748047,1.0,0.23561999201774597,8.48824405670166,real
1,1,0.9304575324058533,0.3642137944698334,4.299566214172046e-08,0.364213764667511,1.0,0.13890491425991058,14.39833927154541,real
1,1,0.9304109215736389,0.3643883168697357,0.0,0.3643883168697357,1.0,0.13898617029190063,14.389921188354492,real
1,1,0.8420423865318298,0.6294009685516357,-4.299566214172046e-08,0.6294009685516357,1.0,0.31460434198379517,6.357191562652588,real
1,1,0.930535078048706,0.36392372846603394,-4.299566214172046e-08,0.3639237582683563,1.0,0.138773575425148,14.411966323852539,real
1,1,0.9305119514465332,0.3640103042125702,0.0,0.3640103042125702,1.0,0.13880246877670288,14.408965110778809,real
1,1,0.9304813742637634,0.36412468552589417,0.0,0.36412468552589417,1.0,0.13885430991649628,14.403585433959961,real
1,1,0.9304184317588806,0.3643600344657898,0.0,0.3643600344657898,1.0,0.1390402466058731,14.384324073791504,real
1,1,0.9303464293479919,0.3646296262741089,0.0,0.3646296262741089,1.0,0.13910067081451416,14.37807559967041,real
1,1,0.7266489267349243,0.8462321758270264,-8.599132428344092e-08,0.8462322950363159,1.0,0.5352198481559753,3.7367820739746094,real
1,1,0.93050616979599,0.36403197050094604,0.0,0.36403197050094604,1.0,0.1388183832168579,14.407313346862793,real
1,1,0.5559333562850952,0.9909539818763733,0.0,0.9909539818763733,1.0,0.7182185053825378,2.78466796875,real
1,1,0.9303532242774963,0.3646042048931122,0.0,0.3646042048931122,1.0,0.1390923261642456,14.378938674926758,real
1,1,0.9305382966995239,0.3639116883277893,0.0,0.3639116883277893,1.0,0.138771653175354,14.412164688110352,real
1,0,0.6667144298553467,0.9182480573654175,0.0,0.9182480573654175,1.0,0.65876305103302,3.0359930992126465,real
1,1,0.9302150011062622,0.3651207983493805,-4.299566214172046e-08,0.36512085795402527,1.0,0.1394621878862381,14.340804100036621,real
1,0,0.8452970385551453,0.6214852929115295,0.0,0.6214852929115295,1.0,0.3087696433067322,6.477320671081543,real
1,1,0.9304710626602173,0.3641633689403534,4.299566214172046e-08,0.364163339138031,1.0,0.13888806104660034,14.40008544921875,real
1,1,0.9305081367492676,0.36402463912963867,-4.299566214172046e-08,0.36402466893196106,1.0,0.13883793354034424,14.405284881591797,real
1,0,0.8782504200935364,0.534369170665741,0.0,0.534369170665741,1.0,0.24321186542510986,8.223282814025879,real
1,1,0.8778877258300781,0.5354021787643433,4.299566214172046e-08,0.5354021191596985,1.0,0.24398572742938995,8.197200775146484,real
1,1,0.6081646084785461,0.9659737348556519,0.0,0.9659737348556519,1.0,0.714953601360321,2.797384262084961,real
1,0,0.9034212827682495,0.45805561542510986,-4.299566214172046e-08,0.45805567502975464,1.0,0.19312569499015808,10.355949401855469,real
1,1,0.930492639541626,0.3640826344490051,0.0,0.3640826344490051,1.0,0.13887174427509308,14.401777267456055,real
1,1,0.9305862784385681,0.3637320399284363,0.0,0.3637320399284363,1.0,0.13867966830730438,14.421725273132324,real
1,1,0.8827084898948669,0.521524965763092,-4.299566214172046e-08,0.5215250253677368,1.0,0.23438462615013123,8.53298282623291,real
1,1,0.8904401063919067,0.49858716130256653,-4.299566214172046e-08,0.4985871911048889,1.0,0.21891076862812042,9.13614273071289,real
1,1,0.9304333925247192,0.3643040955066681,4.299566214172046e-08,0.3643040657043457,1.0,0.13901150226593018,14.387298583984375,real
1,1,0.9304574728012085,0.3642141819000244,-4.299566214172046e-08,0.3642142415046692,1.0,0.13894712924957275,14.393964767456055,real
1,1,0.9305763840675354,0.36376896500587463,-4.299566214172046e-08,0.3637690246105194,1.0,0.13871096074581146,14.418471336364746,real
1,1,0.8519313931465149,0.6049858927726746,0.0,0.6049858927726746,1.0,0.2950211465358734,6.779175281524658,real
1,1,0.9304746985435486,0.36414968967437744,-4.299566214172046e-08,0.3641497492790222,1.0,0.13891133666038513,14.397673606872559,real
1,0,0.9168485999107361,0.41318729519844055,0.0,0.41318729519844055,1.0,0.1662568747997284,12.02957820892334,real
1,1,0.9303446412086487,0.3646361827850342,4.299566214172046e-08,0.3646361529827118,1.0,0.13911522924900055,14.376570701599121,real
1,1,0.9059949517250061,0.44969886541366577,0.0,0.44969886541366577,1.0,0.18787960708141327,10.64511489868164,real
1,0,0.8021416664123535,0.7176240682601929,-4.299566214172046e-08,0.7176240682601929,1.0,0.393039345741272,5.0885491371154785,real
1,0,0.9125005006790161,0.42806801199913025,0.0,0.42806801199913025,1.0,0.17496664822101593,11.430749893188477,real
1,1,0.9305474758148193,0.3638773262500763,-4.299566214172046e-08,0.3638773560523987,1.0,0.13875363767147064,14.41403579711914,real
1,1,0.9305391907691956,0.36390841007232666,0.0,0.36390841007232666,1.0,0.13875922560691833,14.413455963134766,real
1,1,0.9280319809913635,0.37322553992271423,-4.299566214172046e-08,0.3732255697250366,1.0,0.14385442435741425,13.902944564819336,real
1,1,0.9305187463760376,0.3639846444129944,4.299566214172046e-08,0.3639845848083496,1.0,0.13881634175777435,14.407525062561035,real
1,1,0.8674502968788147,0.5643895268440247,0.0,0.5643895268440247,1.0,0.2646717429161072,7.556530475616455,real
1,1,0.9304559826850891,0.3642197847366333,0.0,0.3642197847366333,1.0,0.13890665769577026,14.398158073425293,real
1,1,0.9305291771888733,0.3639456033706665,0.0,0.3639456033706665,1.0,0.13877294957637787,14.412030220031738,real
1,1,0.9304543733596802,0.364225834608078,-4.299566214172046e-08,0.3642258942127228,1.0,0.13890357315540314,14.398477554321289,real
1,0,0.5783127546310425,0.982231080532074,0.0,0.982231080532074,1.0,0.8043615818023682,2.4864439964294434,real
1,1,0.9305246472358704,0.3639626204967499,0.0,0.3639626204967499,1.0,0.1387980580329895,14.409422874450684,real
1,1,0.9304754137992859,0.36414703726768494,0.0,0.36414703726768494,1.0,0.1388857513666153,14.400324821472168,real
1,1,0.9304125308990479,0.364382266998291,4.299566214172046e-08,0.36438220739364624,1.0,0.13905812799930573,14.382474899291992,real
1,1,0.8999545574188232,0.46913957595825195,4.299566214172046e-08,0.4691395163536072,1.0,0.199906587600708,10.00467300415039,real
