idx,method,pred,U_total,U_epistemic,U_aleatoric,vote_pct,vacuity,dirichlet_strength,label,quartile,margin,var_U_epistemic,var_U_aleatoric
26,conv_epinet,1,0.5644320249557495,0.027675405144691467,0.5367566347122192,1.0,,,1,Q2,0.7308104038238525,,
27,conv_epinet,1,0.422595351934433,0.029276778921484947,0.3933185636997223,1.0,,,1,Q2,0.8581602573394775,,
28,conv_epinet,1,0.047752927988767624,0.001259197830222547,0.04649373143911362,1.0,,,1,Q4,0.989700198173523,,
29,conv_epinet,0,0.9908156991004944,0.03476835787296295,0.9560473561286926,0.6000000238418579,,,1,Q1,0.29911869764328,,
30,conv_epinet,1,0.08183246105909348,0.0008359163184650242,0.0809965431690216,1.0,,,1,Q4,0.9856524467468262,,
31,conv_epinet,1,0.06367165595293045,0.0008201798773370683,0.06285148113965988,1.0,,,1,Q4,0.9858627319335938,,
32,conv_epinet,1,0.6828581690788269,0.04515348747372627,0.6377046704292297,1.0,,,1,Q1,0.6166105270385742,,
33,conv_epinet,1,0.9865423440933228,0.0307802502065897,0.9557620882987976,0.6000000238418579,,,1,Q1,0.1004878282546997,,
34,conv_epinet,1,0.5322651267051697,0.03461860120296478,0.4976465404033661,1.0,,,1,Q2,0.845962405204773,,
35,conv_epinet,1,0.418489009141922,0.02829260751605034,0.39019638299942017,1.0,,,1,Q2,0.8156445026397705,,
36,conv_epinet,1,0.05739529803395271,0.0008303483482450247,0.056564949452877045,1.0,,,1,Q4,0.9896985292434692,,
37,conv_epinet,1,0.0423336885869503,0.0007076736656017601,0.041626013815402985,1.0,,,1,Q4,0.9885936975479126,,
38,conv_epinet,1,0.06768374890089035,0.0012551024556159973,0.06642863899469376,1.0,,,1,Q4,0.9893401861190796,,
39,conv_epinet,0,0.5524488687515259,0.03075828030705452,0.5216906070709229,1.0,,,1,Q1,0.7224498391151428,,
40,conv_epinet,1,0.878884494304657,0.05606789141893387,0.8228166103363037,0.8999999761581421,,,1,Q1,0.4110625982284546,,
41,conv_epinet,1,0.08054161071777344,0.005525705870240927,0.07501590996980667,1.0,,,1,Q4,0.9886325597763062,,
42,conv_epinet,0,0.9568188786506653,0.022407017648220062,0.9344118237495422,0.8999999761581421,,,1,Q1,0.2209931015968322,,
43,conv_epinet,1,0.04364016652107239,0.000652929418720305,0.04298723489046097,1.0,,,1,Q4,0.9898194074630736,,
44,conv_epinet,1,0.13062530755996704,0.006370129995048046,0.12425517290830612,1.0,,,1,Q3,0.976869821548462,,
45,conv_epinet,1,0.06478312611579895,0.0018731059972196817,0.06291002035140991,1.0,,,1,Q4,0.989447832107544,,
46,conv_epinet,1,0.049051832407712936,0.0006234048632904887,0.048428427428007126,1.0,,,1,Q4,0.9895626306533812,,
47,conv_epinet,1,0.35224050283432007,0.004320913460105658,0.3479195833206177,1.0,,,1,Q2,0.9073327779769896,,
48,conv_epinet,1,0.6496205925941467,0.021847816184163094,0.6277728080749512,1.0,,,1,Q1,0.7020212411880493,,
49,conv_epinet,1,0.3071906864643097,0.011957286857068539,0.2952333986759186,1.0,,,1,Q2,0.9159204959869384,,
50,conv_epinet,1,0.5711520314216614,0.021044356748461723,0.5501077175140381,1.0,,,1,Q2,0.7516945600509644,,
51,conv_epinet,1,0.4591355323791504,0.02151188999414444,0.43762364983558655,1.0,,,1,Q2,0.8376398086547852,,
52,conv_epinet,1,0.39579522609710693,0.019033018499612808,0.3767622113227844,1.0,,,1,Q2,0.8816064596176147,,
53,conv_epinet,1,0.414623498916626,0.027565980330109596,0.3870575428009033,1.0,,,1,Q2,0.8663957118988037,,
54,conv_epinet,1,0.7431623339653015,0.07761766016483307,0.6655446290969849,0.8999999761581421,,,1,Q1,0.6153167486190796,,
55,conv_epinet,1,0.11792274564504623,0.005315833259373903,0.11260690540075302,1.0,,,1,Q3,0.970483422279358,,
56,conv_epinet,1,0.05728527158498764,0.0011082830606028438,0.056176986545324326,1.0,,,1,Q4,0.9897679090499878,,
57,conv_epinet,1,0.06591363251209259,0.0020396497566252947,0.06387397646903992,1.0,,,1,Q4,0.988703727722168,,
58,conv_epinet,0,0.5854703187942505,0.02931031584739685,0.5561599731445312,1.0,,,1,Q2,0.7577184438705444,,
59,conv_epinet,1,0.13224996626377106,0.005922459065914154,0.1263275146484375,1.0,,,1,Q3,0.9672380685806274,,
60,conv_epinet,1,0.4133096933364868,0.014413220807909966,0.3988964855670929,1.0,,,1,Q2,0.8440977334976196,,
61,conv_epinet,1,0.06394457072019577,0.0009717342327348888,0.06297283619642258,1.0,,,1,Q4,0.984808087348938,,
62,conv_epinet,1,0.6087507605552673,0.05277085676789284,0.5559799075126648,1.0,,,1,Q2,0.7389658689498901,,
63,conv_epinet,1,0.04686960577964783,0.0006035139667801559,0.046266090124845505,1.0,,,1,Q4,0.9894895553588868,,
64,conv_epinet,1,0.5937929749488831,0.03927670791745186,0.5545162558555603,1.0,,,1,Q1,0.705513596534729,,
65,conv_epinet,1,0.07466970384120941,0.0024303996469825506,0.07223930954933167,1.0,,,1,Q3,0.9833416938781738,,
66,conv_epinet,1,0.06993887573480606,0.002953823423013091,0.06698504835367203,1.0,,,1,Q4,0.9881666898727416,,
67,conv_epinet,1,0.2116706371307373,0.024139678105711937,0.18753094971179962,1.0,,,1,Q3,0.9642231464385986,,
68,conv_epinet,1,0.9181644916534424,0.06701149046421051,0.8511529564857483,0.8999999761581421,,,1,Q1,0.4938443899154663,,
69,conv_epinet,1,0.08764480799436569,0.00406181626021862,0.08358298987150192,1.0,,,1,Q4,0.9841518402099608,,
70,conv_epinet,1,0.44779181480407715,0.00763271888718009,0.4401591122150421,1.0,,,1,Q2,0.8548026084899902,,
71,conv_epinet,1,0.07000931352376938,0.0025833728723227978,0.067425936460495,1.0,,,1,Q4,0.9894481897354126,,
72,conv_epinet,1,0.3795378804206848,0.03027133271098137,0.34926655888557434,1.0,,,1,Q2,0.9096555709838868,,
73,conv_epinet,1,0.06427855044603348,0.003663999028503895,0.06061454862356186,1.0,,,1,Q4,0.9890215396881104,,
74,conv_epinet,0,0.8198923468589783,0.05287778750061989,0.7670145630836487,1.0,,,1,Q1,0.3753641247749328,,
75,conv_epinet,1,0.06301511079072952,0.0008085871813818812,0.06220652163028717,1.0,,,1,Q4,0.9871660470962524,,
76,conv_epinet,1,0.06869639456272125,0.0018754331395030022,0.06682096421718597,1.0,,,1,Q4,0.9895006418228148,,
77,conv_epinet,1,0.05737750604748726,0.001609526458196342,0.055767979472875595,1.0,,,1,Q4,0.989349365234375,,
78,conv_epinet,1,0.104571633040905,0.0051741087809205055,0.09939752519130707,1.0,,,1,Q4,0.9895659685134888,,
79,conv_epinet,1,0.2005164474248886,0.024395372718572617,0.1761210709810257,1.0,,,1,Q3,0.9571022987365724,,
80,conv_epinet,1,0.0699758231639862,0.0024020601995289326,0.06757376343011856,1.0,,,1,Q4,0.9896801710128784,,
81,conv_epinet,1,0.7103326916694641,0.05817975103855133,0.652152955532074,1.0,,,1,Q1,0.5560187101364136,,
82,conv_epinet,1,0.06613565236330032,0.002584517700597644,0.06355112791061401,1.0,,,1,Q4,0.9851453304290771,,
83,conv_epinet,1,0.05381251499056816,0.0018522263271734118,0.051960289478302,1.0,,,1,Q4,0.986108660697937,,
84,conv_epinet,1,0.08296406269073486,0.004249906167387962,0.07871415466070175,1.0,,,1,Q4,0.989061713218689,,
85,conv_epinet,1,0.08350144326686859,0.0033359637018293142,0.08016548305749893,1.0,,,1,Q4,0.9894230365753174,,
86,conv_epinet,1,0.06896793097257614,0.00168412399943918,0.06728380173444748,1.0,,,1,Q4,0.9881587028503418,,
87,conv_epinet,1,0.09827250987291336,0.003961383830755949,0.09431112557649612,1.0,,,1,Q4,0.9889706373214722,,
88,conv_epinet,1,0.06995640695095062,0.0010454879375174642,0.06891091912984848,1.0,,,1,Q4,0.9855767488479614,,
89,conv_epinet,1,0.05987891927361488,0.0026662093587219715,0.0572127103805542,1.0,,,1,Q4,0.9870728254318236,,
90,conv_epinet,0,0.5996613502502441,0.027714703232049942,0.5719466805458069,1.0,,,1,Q1,0.5593433380126953,,
91,conv_epinet,1,0.07526125013828278,0.004727545194327831,0.07053370773792267,1.0,,,1,Q4,0.9869449138641356,,
92,conv_epinet,1,0.566725492477417,0.008417906239628792,0.5583075881004333,1.0,,,1,Q1,0.7216737270355225,,
93,conv_epinet,1,0.0667029321193695,0.0037978605832904577,0.06290507316589355,1.0,,,1,Q4,0.989203691482544,,
94,conv_epinet,1,0.06704849749803543,0.0038623916916549206,0.06318610161542892,1.0,,,1,Q4,0.9897382259368896,,
95,conv_epinet,0,0.3065107762813568,0.011420507915318012,0.29509028792381287,1.0,,,1,Q2,0.861663818359375,,
96,conv_epinet,1,0.6818013787269592,0.06091298535466194,0.6208884119987488,1.0,,,1,Q1,0.6966897249221802,,
97,conv_epinet,1,0.06601311266422272,0.003346196608617902,0.06266691535711288,1.0,,,1,Q4,0.9898524284362792,,
98,conv_epinet,1,0.7309905886650085,0.10748730599880219,0.6235032677650452,0.8999999761581421,,,1,Q1,0.5512982606887817,,
99,conv_epinet,1,0.6802605390548706,0.044323842972517014,0.6359366774559021,1.0,,,1,Q2,0.7575238943099976,,
100,conv_epinet,1,0.9998093843460083,0.10783828049898148,0.8919710516929626,0.5,,,1,Q1,0.1993075609207153,,
101,conv_epinet,1,0.3936960995197296,0.01304690446704626,0.380649209022522,1.0,,,1,Q2,0.8218826055526733,,
102,conv_epinet,1,0.8366886377334595,0.06661447137594223,0.770074188709259,0.8999999761581421,,,1,Q1,0.5277739763259888,,
103,conv_epinet,1,0.8418383002281189,0.040899794548749924,0.8009384870529175,1.0,,,1,Q1,0.530787467956543,,
104,conv_epinet,1,0.06461472809314728,0.0013971171574667096,0.06321761012077332,1.0,,,1,Q4,0.9892138242721558,,
105,conv_epinet,1,0.6016281843185425,0.023899827152490616,0.5777283310890198,1.0,,,1,Q1,0.7183045148849487,,
106,conv_epinet,0,0.8812088370323181,0.03902174532413483,0.8421871066093445,1.0,,,1,Q1,0.2687570452690124,,
107,conv_epinet,0,0.7825570106506348,0.036923814564943314,0.7456331849098206,1.0,,,1,Q1,0.47166508436203,,
108,conv_epinet,1,0.06011880189180374,0.0021388621535152197,0.05797994136810303,1.0,,,1,Q4,0.989080548286438,,
109,conv_epinet,0,0.9575741291046143,0.06326932460069656,0.8943048119544983,0.800000011920929,,,1,Q1,0.2268384099006652,,
110,conv_epinet,0,0.8789967894554138,0.04711000248789787,0.8318867683410645,0.8999999761581421,,,1,Q1,0.472461462020874,,
111,conv_epinet,1,0.06817155331373215,0.0021382980048656464,0.0660332515835762,1.0,,,1,Q4,0.9898473024368286,,
112,conv_epinet,1,0.046399686485528946,0.0011369934072718024,0.045262694358825684,1.0,,,1,Q4,0.9887608289718628,,
113,conv_epinet,1,0.06488002836704254,0.0014780189376324415,0.06340201199054718,1.0,,,1,Q4,0.9888706207275392,,
114,conv_epinet,0,0.7264543771743774,0.0653146281838417,0.661139726638794,1.0,,,1,Q1,0.6520277261734009,,
115,conv_epinet,0,0.837334156036377,0.1355932354927063,0.7017409205436707,0.8999999761581421,,,1,Q1,0.5097920894622803,,
116,conv_epinet,1,0.11739292740821838,0.0018231021240353584,0.1155698224902153,1.0,,,1,Q3,0.9821147918701172,,
117,conv_epinet,1,0.24083232879638672,0.009931826032698154,0.23090051114559174,1.0,,,1,Q2,0.936009645462036,,
118,conv_epinet,1,0.7019705176353455,0.04075786843895912,0.6612126231193542,1.0,,,1,Q1,0.7249468564987183,,
119,conv_epinet,1,0.09431541711091995,0.005722319707274437,0.08859309554100037,1.0,,,1,Q4,0.9840956926345824,,
120,conv_epinet,1,0.07063627243041992,0.002805762691423297,0.06783051043748856,1.0,,,1,Q4,0.989694356918335,,
121,conv_epinet,1,0.6099172234535217,0.017380008473992348,0.5925372242927551,1.0,,,1,Q2,0.784778356552124,,
122,conv_epinet,1,0.07469187676906586,0.0031409459188580513,0.07155092805624008,1.0,,,1,Q4,0.9900485277175904,,
123,conv_epinet,1,0.3349597752094269,0.013891339302062988,0.3210684359073639,1.0,,,1,Q2,0.8762181997299194,,
124,conv_epinet,1,0.733707070350647,0.043807461857795715,0.6898995637893677,1.0,,,1,Q1,0.6530505418777466,,
125,conv_epinet,1,0.054759446531534195,0.0037515973672270775,0.05100785195827484,1.0,,,1,Q4,0.989794373512268,,
126,conv_epinet,1,0.1291511207818985,0.004827381111681461,0.12432374060153961,1.0,,,1,Q3,0.973497986793518,,
127,conv_epinet,1,0.22606128454208374,0.009719771333038807,0.2163415104150772,1.0,,,1,Q2,0.9160668849945068,,
128,conv_epinet,1,0.9748842716217041,0.025175077840685844,0.9497091770172119,0.8999999761581421,,,1,Q1,0.2450960874557495,,
129,conv_epinet,1,0.10216343402862549,0.0035225809551775455,0.09864085167646408,1.0,,,1,Q4,0.9877289533615112,,
130,conv_epinet,1,0.9589165449142456,0.06995187699794769,0.8889646530151367,0.699999988079071,,,1,Q1,0.3684087991714477,,
131,conv_epinet,1,0.9311302304267883,0.04631269350647926,0.8848175406455994,0.800000011920929,,,1,Q1,0.5301783084869385,,
132,conv_epinet,1,0.06048474460840225,0.00230186409316957,0.05818288028240204,1.0,,,1,Q4,0.989424467086792,,
133,conv_epinet,1,0.04504787176847458,0.0014849681174382567,0.04356290400028229,1.0,,,1,Q4,0.9898808002471924,,
134,conv_epinet,0,0.3505617082118988,0.011119194328784943,0.33944249153137207,1.0,,,1,Q2,0.8570687770843506,,
135,conv_epinet,1,0.7612402439117432,0.07794245332479477,0.6832978129386902,1.0,,,1,Q1,0.5618381500244141,,
136,conv_epinet,1,0.8834326267242432,0.038042906671762466,0.845389723777771,1.0,,,1,Q1,0.2960128784179687,,
137,conv_epinet,1,0.724516749382019,0.10924879461526871,0.6152679324150085,0.8999999761581421,,,1,Q1,0.6318049430847168,,
138,conv_epinet,1,0.9295772314071655,0.05009940639138222,0.8794777989387512,1.0,,,1,Q1,0.5163964033126831,,
139,conv_epinet,0,0.9918504357337952,0.10117103159427643,0.8906794190406799,0.6000000238418579,,,1,Q1,0.1197516918182373,,
140,conv_epinet,1,0.7739778161048889,0.02107415162026882,0.7529036402702332,1.0,,,1,Q1,0.5414704084396362,,
141,conv_epinet,0,0.9848099946975708,0.05439518764615059,0.9304147958755493,0.699999988079071,,,1,Q1,0.1079832911491394,,
142,conv_epinet,0,0.6056552529335022,0.017724746838212013,0.5879305005073547,1.0,,,1,Q1,0.7183431386947632,,
143,conv_epinet,1,0.10750225186347961,0.0038596023805439472,0.10364264994859695,1.0,,,1,Q4,0.9843252897262572,,
144,conv_epinet,1,0.06017180532217026,0.0017744149081408978,0.05839738994836807,1.0,,,1,Q4,0.9889357089996338,,
145,conv_epinet,1,0.05481930449604988,0.0011137918336316943,0.05370550975203514,1.0,,,1,Q4,0.9889369010925292,,
146,conv_epinet,1,0.6069760322570801,0.06192243844270706,0.5450536012649536,1.0,,,1,Q2,0.8117918968200684,,
147,conv_epinet,1,0.058104537427425385,0.0010529530700296164,0.057051584124565125,1.0,,,1,Q4,0.9892135858535768,,
148,conv_epinet,1,0.42607665061950684,0.011349651031196117,0.41472700238227844,1.0,,,1,Q2,0.8290385007858276,,
149,conv_epinet,1,0.0736503005027771,0.0039605023339390755,0.0696898028254509,1.0,,,1,Q4,0.988922119140625,,
150,conv_epinet,1,0.07580593973398209,0.007058425806462765,0.06874752044677734,1.0,,,1,Q4,0.9894378185272216,,
151,conv_epinet,1,0.37782278656959534,0.01367154624313116,0.3641512393951416,1.0,,,1,Q2,0.8770918846130371,,
152,conv_epinet,1,0.35152024030685425,0.005076670087873936,0.3464435636997223,1.0,,,1,Q2,0.8431781530380249,,
153,conv_epinet,1,0.06634993106126785,0.0038530563469976187,0.06249687820672989,1.0,,,1,Q4,0.987255334854126,,
154,conv_epinet,1,0.354513555765152,0.008806349709630013,0.3457072079181671,1.0,,,1,Q2,0.8815121650695801,,
155,conv_epinet,1,0.06334424018859863,0.0013504561502486467,0.061993785202503204,1.0,,,1,Q4,0.9894565343856812,,
156,conv_epinet,1,0.15035520493984222,0.01595844142138958,0.1343967616558075,1.0,,,1,Q3,0.981682062149048,,
157,conv_epinet,1,0.3347143828868866,0.004466991405934095,0.3302473723888397,1.0,,,1,Q2,0.9023391008377076,,
158,conv_epinet,0,0.8065229654312134,0.02852959930896759,0.777993381023407,1.0,,,1,Q1,0.3196220397949219,,
159,conv_epinet,1,0.08457193523645401,0.0052094836719334126,0.07936245203018188,1.0,,,1,Q4,0.988316535949707,,
160,conv_epinet,0,0.14878997206687927,0.0059881992638111115,0.14280177652835846,1.0,,,1,Q3,0.9620648622512816,,
161,conv_epinet,1,0.08069223165512085,0.005813975818455219,0.0748782530426979,1.0,,,1,Q4,0.9897854328155518,,
162,conv_epinet,1,0.10548610985279083,0.006499740295112133,0.09898636490106583,1.0,,,1,Q3,0.9789421558380128,,
163,conv_epinet,0,0.18315419554710388,0.0072145648300647736,0.1759396344423294,1.0,,,1,Q2,0.9416133761405944,,
164,conv_epinet,1,0.1090310662984848,0.0021034874953329563,0.10692758113145828,1.0,,,1,Q3,0.9691498279571532,,
165,conv_epinet,1,0.06487822532653809,0.0011920600663870573,0.06368616223335266,1.0,,,1,Q4,0.9887113571166992,,
166,conv_epinet,1,0.05582597851753235,0.001466076821088791,0.05435990169644356,1.0,,,1,Q4,0.9892449378967284,,
167,conv_epinet,0,0.9281796813011169,0.05284734442830086,0.8753323554992676,0.8999999761581421,,,1,Q1,0.2282764315605163,,
168,conv_epinet,1,0.5095236301422119,0.03435026854276657,0.47517335414886475,1.0,,,1,Q2,0.8385540246963501,,
169,conv_epinet,1,0.06384358555078506,0.0009008289780467749,0.0629427507519722,1.0,,,1,Q4,0.9891921281814576,,
170,conv_epinet,1,0.06341440230607986,0.0024193550925701857,0.06099504604935646,1.0,,,1,Q4,0.988875150680542,,
171,conv_epinet,1,0.2943788468837738,0.018466100096702576,0.2759127616882324,1.0,,,1,Q2,0.9219635725021362,,
172,conv_epinet,1,0.10952430218458176,0.008226822130382061,0.10129748284816742,1.0,,,1,Q4,0.9857447147369384,,
173,conv_epinet,1,0.04229431226849556,0.000521634123288095,0.04177267849445343,1.0,,,1,Q4,0.989414930343628,,
174,conv_epinet,1,0.04943588003516197,0.00047171078040264547,0.04896416887640953,1.0,,,1,Q4,0.9899191856384276,,
175,conv_epinet,1,0.05884949117898941,0.002794787986204028,0.05605470389127731,1.0,,,1,Q4,0.9891130924224854,,
176,conv_epinet,1,0.049915287643671036,0.000553660502191633,0.04936162754893303,1.0,,,1,Q4,0.9897445440292358,,
177,conv_epinet,1,0.06247459352016449,0.0016245427541434765,0.060850054025650024,1.0,,,1,Q4,0.9892623424530028,,
178,conv_epinet,0,0.4051264524459839,0.02347511611878872,0.3816513419151306,1.0,,,1,Q2,0.8797494769096375,,
179,conv_epinet,1,0.7728570103645325,0.05772769823670387,0.7151293158531189,0.8999999761581421,,,1,Q1,0.6425198316574097,,
180,conv_epinet,1,0.06795161962509155,0.0003240260703023523,0.06762759387493134,1.0,,,1,Q4,0.9892486333847046,,
181,conv_epinet,1,0.0636596605181694,0.002474728273227811,0.06118493527173996,1.0,,,1,Q4,0.9896336793899536,,
182,conv_epinet,1,0.8768489956855774,0.06854376941919327,0.8083052039146423,1.0,,,1,Q1,0.3794785737991333,,
183,conv_epinet,1,0.06812131404876709,0.0019245126750320196,0.06619679927825928,1.0,,,1,Q4,0.9886590242385864,,
184,conv_epinet,1,0.060093920677900314,0.0011463826522231102,0.05894753709435463,1.0,,,1,Q4,0.9897148609161376,,
185,conv_epinet,1,0.07688217610120773,0.0029630139470100403,0.07391916215419769,1.0,,,1,Q4,0.989393949508667,,
186,conv_epinet,1,0.12818747758865356,0.0076707592234015465,0.12051672488451004,1.0,,,1,Q3,0.9757980108261108,,
187,conv_epinet,1,0.05765755847096443,0.0011914958013221622,0.05646606534719467,1.0,,,1,Q4,0.9898191690444946,,
188,conv_epinet,1,0.9641464352607727,0.04710037261247635,0.917046070098877,0.699999988079071,,,1,Q1,0.3732292652130127,,
189,conv_epinet,1,0.052031006664037704,0.002259416738525033,0.049771592020988464,1.0,,,1,Q4,0.9885748624801636,,
190,conv_epinet,0,0.9973808526992798,0.08101947605609894,0.916361391544342,0.800000011920929,,,1,Q1,0.0592354536056518,,
191,conv_epinet,1,0.05765046551823616,0.001971340272575617,0.05567912384867668,1.0,,,1,Q4,0.9896379709243774,,
192,conv_epinet,1,0.05426584556698799,0.0010846354998648167,0.05318121239542961,1.0,,,1,Q4,0.98960280418396,,
193,conv_epinet,1,0.8620701432228088,0.04804094508290291,0.8140292167663574,1.0,,,1,Q1,0.4003963470458984,,
194,conv_epinet,1,0.06975815445184708,0.0007859553443267941,0.06897220015525818,1.0,,,1,Q4,0.988135814666748,,
195,conv_epinet,0,0.5636476874351501,0.028651535511016846,0.5349961519241333,1.0,,,1,Q2,0.7479783892631531,,
196,conv_epinet,1,0.05682133138179779,0.0014111982891336083,0.05541013181209564,1.0,,,1,Q4,0.988756775856018,,
197,conv_epinet,1,0.05104958266019821,0.0006220773793756962,0.05042750760912895,1.0,,,1,Q4,0.98789644241333,,
198,conv_epinet,0,0.875863254070282,0.02144709601998329,0.8544161915779114,1.0,,,1,Q1,0.5457092523574829,,
199,conv_epinet,1,0.8895837068557739,0.036859750747680664,0.8527239561080933,1.0,,,1,Q1,0.5876197814941406,,
200,conv_epinet,0,0.9774019718170166,0.05013139545917511,0.9272705912590027,0.8999999761581421,,,1,Q1,0.14300137758255,,
201,conv_epinet,0,0.3003840446472168,0.03738952428102493,0.26299452781677246,1.0,,,1,Q2,0.8932040929794312,,
202,conv_epinet,1,0.07415062934160233,0.0024708800483494997,0.0716797485947609,1.0,,,1,Q4,0.986021876335144,,
203,conv_epinet,1,0.06295061856508255,0.0022458676248788834,0.06070474907755852,1.0,,,1,Q4,0.9896560907363892,,
204,conv_epinet,0,0.7753622531890869,0.01141655258834362,0.7639457583427429,1.0,,,1,Q1,0.4957654476165771,,
205,conv_epinet,1,0.8032453060150146,0.11921893060207367,0.6840263605117798,0.8999999761581421,,,1,Q1,0.7104882001876831,,
206,conv_epinet,1,0.044658493250608444,0.0010528455022722483,0.04360564798116684,1.0,,,1,Q4,0.989082932472229,,
207,conv_epinet,1,0.08338931202888489,0.001773968804627657,0.08161533623933792,1.0,,,1,Q4,0.9860948324203492,,
208,conv_epinet,1,0.05168023332953453,0.0007383268675766885,0.05094190686941147,1.0,,,1,Q4,0.988560676574707,,
209,conv_epinet,1,0.5219203233718872,0.06190906837582588,0.4600112736225128,1.0,,,1,Q2,0.8516238927841187,,
210,conv_epinet,1,0.05201306194067001,0.0016335933469235897,0.050379469990730286,1.0,,,1,Q4,0.989438533782959,,
211,conv_epinet,0,0.12324045598506927,0.003559600096195936,0.11968085914850235,1.0,,,1,Q3,0.9665042757987976,,
212,conv_epinet,1,0.06202659010887146,0.001495668664574623,0.060530923306941986,1.0,,,1,Q4,0.989760160446167,,
213,conv_epinet,1,0.39904502034187317,0.019269924610853195,0.37977510690689087,1.0,,,1,Q2,0.8834352493286133,,
214,conv_epinet,1,0.9442435503005981,0.09314631670713425,0.8510972261428833,0.800000011920929,,,1,Q1,0.333665132522583,,
215,conv_epinet,0,0.1969841718673706,0.005413304548710585,0.19157087802886963,1.0,,,1,Q2,0.9357705116271972,,
216,conv_epinet,1,0.06653749942779541,0.0018333027837798,0.06470420211553574,1.0,,,1,Q4,0.9894996881484984,,
217,conv_epinet,1,0.05349358171224594,0.0006835557869635522,0.052810024470090866,1.0,,,1,Q4,0.9880187511444092,,
218,conv_epinet,1,0.18599557876586914,0.014767301268875599,0.17122827470302582,1.0,,,1,Q3,0.9577295780181884,,
219,conv_epinet,1,0.0601351261138916,0.0007231279159896076,0.059411998838186264,1.0,,,1,Q4,0.9890984296798706,,
220,conv_epinet,1,0.760668158531189,0.04031643271446228,0.7203517556190491,1.0,,,1,Q1,0.6469745635986328,,
221,conv_epinet,1,0.046554237604141235,0.0002454783534631133,0.04630875959992409,1.0,,,1,Q4,0.9893531799316406,,
222,conv_epinet,1,0.08452524244785309,0.0036742803640663624,0.08085096627473831,1.0,,,1,Q4,0.988826870918274,,
223,conv_epinet,1,0.05725712329149246,0.0005443680565804243,0.05671275779604912,1.0,,,1,Q4,0.9897809028625488,,
